company,date,year,month,close,Ratio,phan_ung,price_change_pct,sentiment_ratio_change_pct,price_idx,ratio_idx
BVH,2022-11-01,2022,11,45350.0,3.018757327080891,None,-11.28,9.9,90.40347659676262,83.32373471501377
BVH,2022-12-01,2022,12,43618.0,3.018757327080891,None,-11.28,9.9,86.95080137150147,83.32373471501377
BVH,2023-01-01,2023,1,47175.0,6.215339233038348,Tẩy xanh,-13.18,105.89,94.04154373654413,171.55578316005096
BVH,2023-02-01,2023,2,45396.0,6.215339233038348,Tẩy xanh,-13.18,105.89,90.49517582329958,171.55578316005096
BVH,2023-03-01,2023,3,45350.0,6.215339233038348,Tẩy xanh,-13.18,105.89,90.40347659676262,171.55578316005096
BVH,2023-04-01,2023,4,42027.0,6.215339233038348,Tẩy xanh,-13.18,105.89,83.77920421019057,171.55578316005096
BVH,2023-05-01,2023,5,40716.0,6.215339233038348,Tẩy xanh,-13.18,105.89,81.16577625388724,171.55578316005096
BVH,2023-06-01,2023,6,41278.0,6.215339233038348,Tẩy xanh,-13.18,105.89,82.28610158679531,171.55578316005096
BVH,2023-07-01,2023,7,45069.0,6.215339233038348,Tẩy xanh,-13.18,105.89,89.84331393030858,171.55578316005096
BVH,2023-08-01,2023,8,42308.0,6.215339233038348,Tẩy xanh,-13.18,105.89,84.3393668766446,171.55578316005096
BVH,2023-09-01,2023,9,39453.0,6.215339233038348,Tẩy xanh,-13.18,105.89,78.6480344470138,171.55578316005096
BVH,2023-10-01,2023,10,36411.0,6.215339233038348,Tẩy xanh,-13.18,105.89,72.58392472689577,171.55578316005096
BVH,2023-11-01,2023,11,37390.0,6.215339233038348,Tẩy xanh,-13.18,105.89,74.53552348297585,171.55578316005096
BVH,2023-12-01,2023,12,37870.0,6.215339233038348,Tẩy xanh,-13.18,105.89,75.49238497727454,171.55578316005096
BVH,2024-01-01,2024,1,38829.0,5.813895781637717,None,31.36,-6.46,77.40411450442548,160.4751416830061
BVH,2024-02-01,2024,2,41130.0,5.813895781637717,None,31.36,-6.46,81.99106929271987,160.4751416830061
BVH,2024-03-01,2024,3,40986.0,5.813895781637717,None,31.36,-6.46,81.70401084443026,160.4751416830061
BVH,2024-04-01,2024,4,37822.0,5.813895781637717,None,31.36,-6.46,75.39669882784466,160.4751416830061
BVH,2024-05-01,2024,5,42999.0,5.813895781637717,None,31.36,-6.46,85.71684873614545,160.4751416830061
BVH,2024-06-01,2024,6,44102.0,5.813895781637717,None,31.36,-6.46,87.915636711586,160.4751416830061
BVH,2024-07-01,2024,7,41801.0,5.813895781637717,None,31.36,-6.46,83.3286819232916,160.4751416830061
BVH,2024-08-01,2024,8,43622.0,5.813895781637717,None,31.36,-6.46,86.9587752172873,160.4751416830061
BVH,2024-09-01,2024,9,41082.0,5.813895781637717,None,31.36,-6.46,81.89538314329002,160.4751416830061
BVH,2024-10-01,2024,10,41225.0,5.813895781637717,None,31.36,-6.46,82.18044813013317,160.4751416830061
BVH,2024-11-01,2024,11,46607.0,5.813895781637717,None,31.36,-6.46,92.90925763495734,160.4751416830061
BVH,2024-12-01,2024,12,49747.0,5.813895781637717,None,31.36,-6.46,99.168726576828,160.4751416830061
BVH,2025-01-01,2025,1,49845.0,5.871459694989107,None,14.18,0.99,99.36408579858066,162.0640207234712
BVH,2025-02-01,2025,2,55536.0,5.871459694989107,None,14.18,0.99,110.70887489035961,162.0640207234712
BVH,2025-03-01,2025,3,52298.0,5.871459694989107,None,14.18,0.99,104.2540467267363,162.0640207234712
BVH,2025-04-01,2025,4,45086.0,5.871459694989107,None,14.18,0.99,89.87720277489834,162.0640207234712
BVH,2025-05-01,2025,5,49649.0,5.871459694989107,None,14.18,0.99,98.97336735507535,162.0640207234712
BVH,2025-06-01,2025,6,52102.0,5.871459694989107,None,14.18,0.99,103.863328283231,162.0640207234712
BVH,2025-07-01,2025,7,48324.0,5.871459694989107,None,14.18,0.99,96.33203093852165,162.0640207234712
BVH,2025-08-01,2025,8,57793.0,5.871459694989107,None,14.18,0.99,115.20811737500998,162.0640207234712
BVH,2025-09-01,2025,9,54260.0,5.871459694989107,None,14.18,0.99,108.16521808468225,162.0640207234712
BVH,2025-10-01,2025,10,49845.0,5.871459694989107,None,14.18,0.99,99.36408579858066,162.0640207234712
BVH,2025-11-01,2025,11,52100.0,5.871459694989107,None,14.18,0.99,103.85934136033809,162.0640207234712
BVH,2025-12-01,2025,12,56800.0,5.871459694989107,None,14.18,0.99,113.22861015867953,162.0640207234712
PAN,2020-01-01,2020,1,15963.0,4.56544502617801,None,,,100.0,100.0
PAN,2020-02-01,2020,2,14782.0,4.56544502617801,None,,,92.60164129549582,100.0
PAN,2020-03-01,2020,3,13958.0,4.56544502617801,None,,,87.43970431623129,100.0
PAN,2020-04-01,2020,4,16464.0,4.56544502617801,None,,,103.13850779928583,100.0
PAN,2020-05-01,2020,5,15748.0,4.56544502617801,None,,,98.65313537555598,100.0
PAN,2020-06-01,2020,6,14209.0,4.56544502617801,None,,,89.01209045918687,100.0
PAN,2020-07-01,2020,7,12563.0,4.56544502617801,None,,,78.70074547390841,100.0
PAN,2020-08-01,2020,8,14817.0,4.56544502617801,None,,,92.82089832738207,100.0
PAN,2020-09-01,2020,9,14567.0,4.56544502617801,None,,,91.2547766710518,100.0
PAN,2020-10-01,2020,10,13243.0,4.56544502617801,None,,,82.96059637912673,100.0
PAN,2020-11-01,2020,11,14746.0,4.56544502617801,None,,,92.37611977698428,100.0
PAN,2020-12-01,2020,12,24839.0,4.56544502617801,None,,,155.6035832863497,100.0
PAN,2021-01-01,2021,1,18253.0,4.545454545454546,None,13.27,-0.44,114.34567437198521,99.56213511259384
PAN,2021-02-01,2021,2,19731.0,4.545454545454546,None,13.27,-0.44,123.60458560420973,99.56213511259384
PAN,2021-03-01,2021,3,20682.0,4.545454545454546,None,13.27,-0.44,129.56211238489007,99.56213511259384
PAN,2021-04-01,2021,4,18635.0,4.545454545454546,None,13.27,-0.44,116.73870826285786,99.56213511259384
PAN,2021-05-01,2021,5,18928.0,4.545454545454546,None,13.27,-0.44,118.57420284407694,99.56213511259384
PAN,2021-06-01,2021,6,19805.0,4.545454545454546,None,13.27,-0.44,124.06815761448348,99.56213511259384
PAN,2021-07-01,2021,7,18855.0,4.545454545454546,None,13.27,-0.44,118.11689532042848,99.56213511259384
PAN,2021-08-01,2021,8,20608.0,4.545454545454546,None,13.27,-0.44,129.0985403746163,99.56213511259384
PAN,2021-09-01,2021,9,20462.0,4.545454545454546,None,13.27,-0.44,128.18392532731943,99.56213511259384
PAN,2021-10-01,2021,10,23678.0,4.545454545454546,None,13.27,-0.44,148.33051431435194,99.56213511259384
PAN,2021-11-01,2021,11,29524.0,4.545454545454546,None,13.27,-0.44,184.95270312597881,99.56213511259384
PAN,2021-12-01,2021,12,28136.0,4.545454545454546,None,13.27,-0.44,176.2575956900332,99.56213511259384
PAN,2022-01-01,2022,1,21193.0,4.185654008438819,Trung thực,-61.17,-7.92,132.7632650504291,91.68118298300624
PAN,2022-02-01,2022,2,24080.0,4.185654008438819,Trung thực,-61.17,-7.92,150.84883793773102,91.68118298300624
PAN,2022-03-01,2022,3,23203.0,4.185654008438819,Trung thực,-61.17,-7.92,145.35488316732443,91.68118298300624
PAN,2022-04-01,2022,4,18708.0,4.185654008438819,Trung thực,-61.17,-7.92,117.1960157865063,91.68118298300624
PAN,2022-05-01,2022,5,16699.0,4.185654008438819,Trung thực,-61.17,-7.92,104.61066215623629,91.68118298300624
PAN,2022-06-01,2022,6,15127.0,4.185654008438819,Trung thực,-61.17,-7.92,94.7628891812316,91.68118298300624
PAN,2022-07-01,2022,7,16699.0,4.185654008438819,Trung thực,-61.17,-7.92,104.61066215623629,91.68118298300624
PAN,2022-08-01,2022,8,18562.0,4.185654008438819,Trung thực,-61.17,-7.92,116.28140073920943,91.68118298300624
PAN,2022-09-01,2022,9,16297.0,4.185654008438819,Trung thực,-61.17,-7.92,102.09233853285724,91.68118298300624
PAN,2022-10-01,2022,10,13300.0,4.185654008438819,Trung thực,-61.17,-7.92,83.31767211677003,91.68118298300624
PAN,2022-11-01,2022,11,11327.0,4.185654008438819,Trung thực,-61.17,-7.92,70.95784000501159,91.68118298300624
PAN,2022-12-01,2022,12,10925.0,4.185654008438819,Trung thực,-61.17,-7.92,68.43951638163253,91.68118298300624
PAN,2023-01-01,2023,1,12716.0,3.4516129032258065,None,35.12,-17.54,79.65921192758253,75.6029890500148
PAN,2023-02-01,2023,2,11400.0,3.4516129032258065,None,35.12,-17.54,71.41514752866003,75.6029890500148
PAN,2023-03-01,2023,3,12204.0,3.4516129032258065,None,35.12,-17.54,76.45179477541816,75.6029890500148
PAN,2023-04-01,2023,4,13593.0,3.4516129032258065,None,35.12,-17.54,85.1531666979891,75.6029890500148
PAN,2023-05-01,2023,5,13447.0,3.4516129032258065,None,35.12,-17.54,84.23855165069223,75.6029890500148
PAN,2023-06-01,2023,6,14397.0,3.4516129032258065,None,35.12,-17.54,90.18981394474723,75.6029890500148
PAN,2023-07-01,2023,7,16954.0,3.4516129032258065,None,35.12,-17.54,106.20810624569317,75.6029890500148
PAN,2023-08-01,2023,8,16041.0,3.4516129032258065,None,35.12,-17.54,100.48862995677503,75.6029890500148
PAN,2023-09-01,2023,9,14872.0,3.4516129032258065,None,35.12,-17.54,93.16544509177473,75.6029890500148
PAN,2023-10-01,2023,10,12789.0,3.4516129032258065,None,35.12,-17.54,80.11651945123097,75.6029890500148
PAN,2023-11-01,2023,11,13885.0,3.4516129032258065,None,35.12,-17.54,86.98239679258285,75.6029890500148
PAN,2023-12-01,2023,12,14762.0,3.4516129032258065,None,35.12,-17.54,92.47635156298941,75.6029890500148
PAN,2024-01-01,2024,1,15456.0,6.18716577540107,None,20.06,79.25,96.82390528096224,135.5216356767895
PAN,2024-02-01,2024,2,17137.0,6.18716577540107,None,20.06,79.25,107.35450729812692,135.5216356767895
PAN,2024-03-01,2024,3,18160.0,6.18716577540107,None,20.06,79.25,113.76307711583036,135.5216356767895
PAN,2024-04-01,2024,4,15566.0,6.18716577540107,None,20.06,79.25,97.51299880974754,135.5216356767895
PAN,2024-05-01,2024,5,17137.0,6.18716577540107,None,20.06,79.25,107.35450729812692,135.5216356767895
PAN,2024-06-01,2024,6,17910.0,6.18716577540107,None,20.06,79.25,112.1969554595001,135.5216356767895
PAN,2024-07-01,2024,7,17052.0,6.18716577540107,None,20.06,79.25,106.82202593497463,135.5216356767895
PAN,2024-08-01,2024,8,17052.0,6.18716577540107,None,20.06,79.25,106.82202593497463,135.5216356767895
PAN,2024-09-01,2024,9,17611.0,6.18716577540107,None,20.06,79.25,110.32387395852909,135.5216356767895
PAN,2024-10-01,2024,10,18246.0,6.18716577540107,None,20.06,79.25,114.30182296560795,135.5216356767895
PAN,2024-11-01,2024,11,16977.0,6.18716577540107,None,20.06,79.25,106.35218943807554,135.5216356767895
PAN,2024-12-01,2024,12,17723.0,6.18716577540107,None,20.06,79.25,111.02549646056505,135.5216356767895
PAN,2025-01-01,2025,1,18731.0,4.449814126394052,None,16.65,-28.08,117.34009897888869,97.46725896115412
PAN,2025-02-01,2025,2,21081.0,4.449814126394052,None,16.65,-28.08,132.06164254839317,97.46725896115412
PAN,2025-03-01,2025,3,19999.0,4.449814126394052,None,16.65,-28.08,125.28346801979578,97.46725896115412
PAN,2025-04-01,2025,4,17052.0,4.449814126394052,None,16.65,-28.08,106.82202593497463,97.46725896115412
PAN,2025-05-01,2025,5,20298.0,4.449814126394052,None,16.65,-28.08,127.15654952076679,97.46725896115412
PAN,2025-06-01,2025,6,20746.0,4.449814126394052,None,16.65,-28.08,129.9630395289106,97.46725896115412
PAN,2025-07-01,2025,7,25372.0,4.449814126394052,None,16.65,-28.08,158.9425546576458,97.46725896115412
PAN,2025-08-01,2025,8,25067.0,4.449814126394052,None,16.65,-28.08,157.03188623692287,97.46725896115412
PAN,2025-09-01,2025,9,23893.0,4.449814126394052,None,16.65,-28.08,149.67737893879595,97.46725896115412
PAN,2025-10-01,2025,10,23628.0,4.449814126394052,None,16.65,-28.08,148.01728998308587,97.46725896115412
PAN,2025-11-01,2025,11,20901.0,4.449814126394052,None,16.65,-28.08,130.9340349558354,97.46725896115412
PAN,2025-12-01,2025,12,20674.0,4.449814126394052,None,16.65,-28.08,129.5119964918875,97.46725896115412
PLX,2020-01-01,2020,1,40980.0,3.015527950310559,None,,,100.0,100.0
PLX,2020-02-01,2020,2,39898.0,3.015527950310559,None,,,97.35968765251341,100.0
PLX,2020-03-01,2020,3,29727.0,3.015527950310559,None,,,72.5402635431918,100.0
PLX,2020-04-01,2020,4,32821.0,3.015527950310559,None,,,80.09028794533918,100.0
PLX,2020-05-01,2020,5,37586.0,3.015527950310559,None,,,91.7179111761835,100.0
PLX,2020-06-01,2020,6,36242.0,3.015527950310559,None,,,88.43826256710591,100.0
PLX,2020-07-01,2020,7,34369.0,3.015527950310559,None,,,83.86774036115177,100.0
PLX,2020-08-01,2020,8,42757.0,3.015527950310559,None,,,104.33626159102,100.0
PLX,2020-09-01,2020,9,41755.0,3.015527950310559,None,,,101.8911664226452,100.0
PLX,2020-10-01,2020,10,40676.0,3.015527950310559,None,,,99.2581747193753,100.0
PLX,2020-11-01,2020,11,42170.0,3.015527950310559,None,,,102.90385553928745,100.0
PLX,2020-12-01,2020,12,45324.0,3.015527950310559,None,,,110.60029282576866,100.0
PLX,2021-01-01,2021,1,40676.0,3.085714285714286,None,0.79,2.33,99.2581747193753,102.32749742533471
PLX,2021-02-01,2021,2,48313.0,3.085714285714286,None,0.79,2.33,117.89409468033188,102.32749742533471
PLX,2021-03-01,2021,3,45739.0,3.085714285714286,None,0.79,2.33,111.61298194241094,102.32749742533471
PLX,2021-04-01,2021,4,41755.0,3.085714285714286,None,0.79,2.33,101.8911664226452,102.32749742533471
PLX,2021-05-01,2021,5,45324.0,3.085714285714286,None,0.79,2.33,110.60029282576866,102.32749742533471
PLX,2021-06-01,2021,6,46442.0,3.085714285714286,None,0.79,2.33,113.32845290385553,102.32749742533471
PLX,2021-07-01,2021,7,43476.0,3.085714285714286,None,0.79,2.33,106.09077598828698,102.32749742533471
PLX,2021-08-01,2021,8,42120.0,3.085714285714286,None,0.79,2.33,102.7818448023426,102.32749742533471
PLX,2021-09-01,2021,9,43730.0,3.085714285714286,None,0.79,2.33,106.71059053196682,102.32749742533471
PLX,2021-10-01,2021,10,45849.0,3.085714285714286,None,0.79,2.33,111.8814055636896,102.32749742533471
PLX,2021-11-01,2021,11,45849.0,3.085714285714286,None,0.79,2.33,111.8814055636896,102.32749742533471
PLX,2021-12-01,2021,12,45680.0,3.085714285714286,None,0.79,2.33,111.469009272816,102.32749742533471
PLX,2022-01-01,2022,1,47544.0,2.418546365914787,Trung thực,-38.69,-21.62,116.01756954612006,80.20308237122156
PLX,2022-02-01,2022,2,52799.0,2.418546365914787,Trung thực,-38.69,-21.62,128.84089799902392,80.20308237122156
PLX,2022-03-01,2022,3,46781.0,2.418546365914787,Trung thực,-38.69,-21.62,114.15568570034162,80.20308237122156
PLX,2022-04-01,2022,4,40679.0,2.418546365914787,Trung thực,-38.69,-21.62,99.265495363592,80.20308237122156
PLX,2022-05-01,2022,5,37290.0,2.418546365914787,Trung thực,-38.69,-21.62,90.99560761346999,80.20308237122156
PLX,2022-06-01,2022,6,34154.0,2.418546365914787,Trung thực,-38.69,-21.62,83.34309419228893,80.20308237122156
PLX,2022-07-01,2022,7,34832.0,2.418546365914787,Trung thực,-38.69,-21.62,84.9975597852611,80.20308237122156
PLX,2022-08-01,2022,8,35764.0,2.418546365914787,Trung thực,-38.69,-21.62,87.27183992191313,80.20308237122156
PLX,2022-09-01,2022,9,27882.0,2.418546365914787,Trung thực,-38.69,-21.62,68.03806734992679,80.20308237122156
PLX,2022-10-01,2022,10,24153.0,2.418546365914787,Trung thực,-38.69,-21.62,58.9385065885798,80.20308237122156
PLX,2022-11-01,2022,11,26062.0,2.418546365914787,Trung thực,-38.69,-21.62,63.59687652513421,80.20308237122156
PLX,2022-12-01,2022,12,28005.0,2.418546365914787,Trung thực,-38.69,-21.62,68.33821376281112,80.20308237122156
PLX,2023-01-01,2023,1,32511.000000000004,7.463157894736842,None,10.75,208.58,79.33382137628112,247.49092091712285
PLX,2023-02-01,2023,2,32953.0,7.463157894736842,None,10.75,208.58,80.4123962908736,247.49092091712285
PLX,2023-03-01,2023,3,33085.0,7.463157894736842,None,10.75,208.58,80.734504636408,247.49092091712285
PLX,2023-04-01,2023,4,33085.0,7.463157894736842,None,10.75,208.58,80.734504636408,247.49092091712285
PLX,2023-05-01,2023,5,33129.0,7.463157894736842,None,10.75,208.58,80.84187408491947,247.49092091712285
PLX,2023-06-01,2023,6,32997.0,7.463157894736842,None,10.75,208.58,80.51976573938506,247.49092091712285
PLX,2023-07-01,2023,7,36663.0,7.463157894736842,None,10.75,208.58,89.46559297218155,247.49092091712285
PLX,2023-08-01,2023,8,34057.0,7.463157894736842,None,10.75,208.58,83.10639336261592,247.49092091712285
PLX,2023-09-01,2023,9,33712.0,7.463157894736842,None,10.75,208.58,82.26451927769644,247.49092091712285
PLX,2023-10-01,2023,10,28678.0,7.463157894736842,None,10.75,208.58,69.98047828208882,247.49092091712285
PLX,2023-11-01,2023,11,31555.0,7.463157894736842,None,10.75,208.58,77.00097608589556,247.49092091712285
PLX,2023-12-01,2023,12,31015.0,7.463157894736842,None,10.75,208.58,75.68326012689116,247.49092091712285
PLX,2024-01-01,2024,1,31105.0,7.363636363636363,None,12.95,-1.33,75.9028794533919,244.19061885591233
PLX,2024-02-01,2024,2,32229.0,7.363636363636363,None,12.95,-1.33,78.64568081991216,244.19061885591233
PLX,2024-03-01,2024,3,33533.0,7.363636363636363,None,12.95,-1.33,81.82772083943387,244.19061885591233
PLX,2024-04-01,2024,4,32094.0,7.363636363636363,None,12.95,-1.33,78.31625183016105,244.19061885591233
PLX,2024-05-01,2024,5,38299.0,7.363636363636363,None,12.95,-1.33,93.45778428501708,244.19061885591233
PLX,2024-06-01,2024,6,38206.0,7.363636363636363,None,12.95,-1.33,93.23084431429966,244.19061885591233
PLX,2024-07-01,2024,7,42876.0,7.363636363636363,None,12.95,-1.33,104.62664714494876,244.19061885591233
PLX,2024-08-01,2024,8,45398.0,7.363636363636363,None,12.95,-1.33,110.78086871644706,244.19061885591233
PLX,2024-09-01,2024,9,41568.0,7.363636363636363,None,12.95,-1.33,101.43484626647145,244.19061885591233
PLX,2024-10-01,2024,10,38392.0,7.363636363636363,None,12.95,-1.33,93.68472425573451,244.19061885591233
PLX,2024-11-01,2024,11,37365.0,7.363636363636363,None,12.95,-1.33,91.17862371888727,244.19061885591233
PLX,2024-12-01,2024,12,35030.0,7.363636363636363,None,12.95,-1.33,85.48072230356271,244.19061885591233
PLX,2025-01-01,2025,1,36898.0,4.34065934065934,None,-2.71,-41.05,90.03904343582235,143.94359502495442
PLX,2025-02-01,2025,2,40681.0,4.34065934065934,None,-2.71,-41.05,99.27037579306979,143.94359502495442
PLX,2025-03-01,2025,3,36944.0,4.34065934065934,None,-2.71,-41.05,90.15129331381162,143.94359502495442
PLX,2025-04-01,2025,4,31667.0,4.34065934065934,None,-2.71,-41.05,77.27428013665202,143.94359502495442
PLX,2025-05-01,2025,5,32227.0,4.34065934065934,None,-2.71,-41.05,78.64080039043436,143.94359502495442
PLX,2025-06-01,2025,6,35961.0,4.34065934065934,None,-2.71,-41.05,87.75256222547584,143.94359502495442
PLX,2025-07-01,2025,7,34996.0,4.34065934065934,None,-2.71,-41.05,85.3977550024402,143.94359502495442
PLX,2025-08-01,2025,8,34851.0,4.34065934065934,None,-2.71,-41.05,85.04392386530014,143.94359502495442
PLX,2025-09-01,2025,9,33017.0,4.34065934065934,None,-2.71,-41.05,80.56857003416302,143.94359502495442
PLX,2025-10-01,2025,10,33355.0,4.34065934065934,None,-2.71,-41.05,81.3933626159102,143.94359502495442
PLX,2025-11-01,2025,11,32727.0,4.34065934065934,None,-2.71,-41.05,79.86090775988288,143.94359502495442
PLX,2025-12-01,2025,12,34079.0,4.34065934065934,None,-2.71,-41.05,83.16007808687165,143.94359502495442
PNJ,2020-01-01,2020,1,36600.0,4.756880733944954,None,,,100.0,100.0
PNJ,2020-02-01,2020,2,35471.0,4.756880733944954,None,,,96.9153005464481,100.0
PNJ,2020-03-01,2020,3,20362.0,4.756880733944954,None,,,55.63387978142077,100.0
PNJ,2020-04-01,2020,4,25241.0,4.756880733944954,None,,,68.96448087431693,100.0
PNJ,2020-05-01,2020,5,27992.0,4.756880733944954,None,,,76.48087431693989,100.0
PNJ,2020-06-01,2020,6,25463.0,4.756880733944954,None,,,69.57103825136612,100.0
PNJ,2020-07-01,2020,7,22890.0,4.756880733944954,None,,,62.540983606557376,100.0
PNJ,2020-08-01,2020,8,26616.0,4.756880733944954,None,,,72.72131147540983,100.0
PNJ,2020-09-01,2020,9,27016.0,4.756880733944954,None,,,73.81420765027322,100.0
PNJ,2020-10-01,2020,10,30831.0,4.756880733944954,None,,,84.23770491803279,100.0
PNJ,2020-11-01,2020,11,34557.0,4.756880733944954,None,,,94.41803278688525,100.0
PNJ,2020-12-01,2020,12,36207.0,4.756880733944954,None,,,98.92622950819671,100.0
PNJ,2021-01-01,2021,1,37146.0,4.483870967741935,None,20.67,-5.74,101.49180327868852,94.26073972687962
PNJ,2021-02-01,2021,2,37951.0,4.483870967741935,None,20.67,-5.74,103.69125683060109,94.26073972687962
PNJ,2021-03-01,2021,3,38138.0,4.483870967741935,None,20.67,-5.74,104.20218579234972,94.26073972687962
PNJ,2021-04-01,2021,4,44231.0,4.483870967741935,None,20.67,-5.74,120.84972677595628,94.26073972687962
PNJ,2021-05-01,2021,5,45540.0,4.483870967741935,None,20.67,-5.74,124.42622950819673,94.26073972687962
PNJ,2021-06-01,2021,6,45179.0,4.483870967741935,None,20.67,-5.74,123.4398907103825,94.26073972687962
PNJ,2021-07-01,2021,7,43238.0,4.483870967741935,None,20.67,-5.74,118.13661202185793,94.26073972687962
PNJ,2021-08-01,2021,8,38815.0,4.483870967741935,None,20.67,-5.74,106.05191256830602,94.26073972687962
PNJ,2021-09-01,2021,9,44547.0,4.483870967741935,None,20.67,-5.74,121.71311475409836,94.26073972687962
PNJ,2021-10-01,2021,10,46939.0,4.483870967741935,None,20.67,-5.74,128.24863387978144,94.26073972687962
